artwork.id,artwork.title,afinn_111_score,afinn_111_comparative
43611,"Sailing Boat at the Porto di Ripa Grande, Rome",0,0
43624,"Grounds of the Villa Borghese, Rome",0,0
43648,"View Looking East towards the Colosseum and the Temple of Venus and Roma, Rome",0,0
43649,Part of Panoramic View of Rome from the Tower of the Capitol: The Aventine to the Janiculum,0,0
43609,"Three Sketches of the Banks of the Tiber, Rome, with the Aurelian Walls and Monte Testaccio",0,0
43601,"The Portico of Octavia, Rome",0,0
43613,"Aventine Hill from the River Tiber, Rome",0,0
43637,"Study of an Ornament Decorated with Bas-Reliefs, Rome",0,0
43563,"Part of a View of the Fountain in the Piazza della Rotonda, Rome, with the Portico of the Pantheon Beyond",0,0
43568,"The Isola Tiberina, Rome, Looking towards the Aventine Mount",0,0
43587,"View of the Porta Pinciana, Rome, near the Gardens of the Villa Borghese",0,0
43617,"Basilica of Constantine, with the Campanile of San Francesca Romana, Rome",0,0
43615,"Four Sketches of the River Tiber, Including the Porto di Ripa Grande and the Aventine Hill",0,0
43595,"View of the Casino di Raffaello, near the Gardens of the Villa Borghese, Rome",0,0
43599,"Piazza Montanara, Rome, and the Theatre of Marcellus",0,0
43618,Studies of Ornamental Details from Ruins in the Roman Forum,-2,-0.2
43581,"The River Tiber, Rome, with the Fontana dell'Acqua Acetosa and the Ponte Molle",0,0
43608,"Two Views of the Banks of the Tiber, Rome, near San Paolo fuori le mura",0,0
43591,"St Peter's and the Villa Medici, Rome, from the Casino di Raffaello",0,0
43606,"Ponte Rotto, Rome",0,0
43559,"View from the Capitol, Rome, with the Cordonata",0,0
43647,"View Looking East towards the Colosseum and the Baths of Trajan, Rome",0,0
43610,"Three Sketches of the River Tiber, Rome, including the Porto di Ripa Grande and the Aventine Hill, and the Pyramid of Cestius",0,0
43573,"Landscape near Rome, with Ponte Molle in Distance",0,0
43576,Landscape near Rome with the Ponte Molle and the Torre Lazzaroni,0,0
43655,Part of Panoramic View of Rome from the Tower of the Capitol: the Capitoline to the Esquiline,0,0
43604,"The River Tiber and the Ponte Sisto, Rome",0,0
43629,"Interior of the Pantheon, Rome",0,0
43565,"Under the Portico of the Pantheon, Rome",0,0
43583,"St Peter's Square, Rome, from the Southern Steps of the Basilica",0,0
43623,"Grounds of the Villa Borghese, Rome, Looking towards the Villa Guilia",0,0
43654,Part of Panoramic View of Rome from the Tower of the Capitol: The Palatine to the Aventine,0,0
43616,"Church of Santa Sabina on the Aventine Hill, Rome",0,0
43585,"Via Pinciana, Rome, in between the Borghese Gardens and the Aurelian Walls",0,0
43594,"View of St Peter's, Rome, from the Casino di Raffaello, near the Gardens of the Villa Borghese",0,0
43621,"Basilica of Constantine, Roman Forum",0,0
43644,"Part of a Panoramic View of Rome from Santi Cosma e Damiano: Looking West towards the Capitoline Hill and the Forum of Trajan, Rome",0,0
43605,"The Eastern Bank of the Tiber, Rome, with the Ponte Rotto, Cloaca Maxima, Temple of Hercules and Santa Maria in Cosmedin",0,0
43600,"The Theatre of Marcellus, Rome",0,0
43584,"View of Roman Campagna, from the Fontana dell' Acqua Acetosa and the Villa Glori, Rome",0,0
43590,"The Casino di Raffaello, near the Gardens of the Villa Borghese, Rome",0,0
43634,"Fontana dei Dioscuri and the Palazzo del Quirinale, Rome",0,0
43626,"Three Sketches of the Grounds of the Villa Borghese, Rome",0,0
43578,"The River Tiber and the Fontana dell'Acqua Acetosa, near Rome",0,0
43652,Part of Panoramic View of Rome from the Tower of the Capitol: The Corso to Trajan's Forum,0,0
43628,Piazza della Rotonda with the Portico of the Pantheon; and a Study of the Sky over Rome,0,0
43631,"Garden Façade of the Villa Medici, Rome",0,0
43627,"Palazzo Vidoni, Rome",0,0
43643,"Part of a Panoramic View of Rome from Santi Cosma e Damiano: Looking West across the Roman Forum towards the Capitoline Hill, Rome",0,0
43596,"Sketches of the Statue of 'Jonah' in the Chigi Chapel, Santa Maria del Popolo, Rome",0,0
43603,"Sketches of Fish from the Market in the Portico of Octavia, Rome",0,0
43577,"Three Sketches of the River Tiber near the Fontana dell'Acqua Acetosa, Rome",0,0
43638,"?Façade of a Palace, Rome",0,0
43580,"The River Tiber, near the Ponte Molle, Rome, Looking towards the Fontana dell'Acqua Acetosa",0,0
43561,"View through Arches, Rome",0,0
43574,Landscape near Rome with Ponte Molle in Distance,0,0
43598,"The Tarpeian Rock on the Capitoline Hill, Rome; Also Two Views on Banks of Tiber near the Aventine Hill",0,0
43566,"Part of a Sketch of Rome from the River Tiber, with St Peter's in Distance",0,0
43572,"View of the Tiber, Rome, Looking towards the Ponte Sant'Angelo",0,0
43557,"View of the Forum, Rome, Looking towards the Capitol and the Arch of Septimius Severus",0,0
43602,"The Portico of Octavia with the Fish-market, Rome",0,0
43635,"Castel Sant'Angelo and St Peter's, Rome, from the Porto di Ripetta; and the Monument to Paul III by Guglielmo della Porta in St Peter's",0,0
43630,"Studies at Sunset in the Gardens of the Villa Borghese, Rome",0,0
43650,Part of Panoramic View of Rome from the Tower of the Capitol: The Janiculum to St Peter's,0,0
43612,"Two Views of the River Tiber near Mount Aventine, Rome, including the Basilica of San Paolo fuori le mura",0,0
43597,"Trajan's Column and Forum, Rome",0,0
43640,"Part of a Panoramic View of Rome from Santi Cosma e Damiano: the Caelian and Palatine Hills, Rome",0,0
43645,"?Ruins on the Palatine Hill, Rome",-2,-0.3333333333333333
43636,"Porto di Ripetta, Rome",0,0
43582,"The River Tiber, near the Fontana dell'Acqua Acetosa, Rome",0,0
43570,"The Castel Sant'Angelo and the Ponte Sant'Angelo, Rome",0,0
43641,Part of a Panoramic View of Rome from Santi Cosma e Damiano: the Colosseum and the Baths of Trajan,0,0
43560,"The Trevi Fountain, Rome",0,0
43588,"St Peter's and the Villa Medici, Rome, from near the Gardens of the Villa Borghese",0,0
43564,"Fountain in the Piazza della Rotonda, Rome, with the Portico of the Pantheon Beyond",0,0
43653,Part of Panoramic View of Rome from the Tower of the Capitol: The Esquiline to the Palatine,0,0
43575,"Part of a Landscape near the Ponte Molle, Rome",0,0
43619,Studies of Ornamental Details from Ruins in the Roman Forum,-2,-0.2
43589,"The Casino di Raffaello, near the Gardens of the Villa Borghese, Rome",0,0
36462,Large Broken Stone Partly Covered with Weeds: See Foreground of 'Mercury and Herse',-1,-0.07692307692307693
36394,A Valley with a Distant Bridge and Hills,0,0
36477,Group of Classical Buildings,0,0
36435,"Otley, from Caley Park",0,0
36380,Millom Castle and Holy Trinity Church from the East,0,0
36405,"Tents on the Moors, with Figures: Dogs, Guns, Game and Ale Barrel [Turner] in Foreground",0,0
36385,"A Coast with Cliffs, Distant Shipping and Ruins in the Foreground",-2,-0.18181818181818182
36433,?Wharfedale,0,0
36431,"Wharfedale, with Geese in the Foreground",0,0
36473,Study for Group of Classical Buildings,0,0
36389,"?Hastings, with Boats on the Beach",0,0
36395,"A Mountain Valley, Probably in the Lake District",0,0
36475,Group of Classical Buildings,0,0
36436,"Folly Hall, Yorkshire",0,0
36387,A Wooded Landscape,0,0
36390,"?Hastings, with Figures Sorting Fish on the Beach",0,0
36467,Study for Classical Picture,0,0
36393,"A Design for a Wing of Sandycombe Lodge, Twickenham",0,0
36392,"?Hastings, with Figures and Horses on the Beach and a Rainbow over the Sea",0,0
36386,A Wooded Hillside,0,0
36454,Plan of Garden,0,0
36432,"On the Greta, Mortham Tower",0,0
36391,?A Castle on a Wooded Hillside above a Wide Valley,0,0
36469,Study for Classical Picture,0,0
36383,A Wooded Ravine,0,0
36434,Farnley,0,0
36382,A Village or Small Town on a River or Coast,0,0
36464,Distant Hills,0,0
36471,Study for Classical Picture,0,0
36402,"On the Yorkshire Moors, with Seated Figure Accompanied by Horse and Two Dogs near Foreground",0,0
36463,Study for Classical Picture,0,0
36384,A Wooded Ravine,0,0
36465,Study for Classical Picture,0,0
36461,Study for Classical Subject. ?'Mercury and Herse',0,0
36403,Sportsmen with Dogs and Horses on the Moors,0,0
36441,Clouds,0,0
36404,Rocks near Farnley. ?Caley Park,0,0
53810,Sketches of Inveraray and Loch Fyne,0,0
53815,Loch Katrine From the East End of Loch Arklet,0,0
53832,"Loch, With Mountains",0,0
53758,Calton Hill from above St Anthony's Chapel,0,0
53748,"View of Edinburgh, from the Stewart Monument, Calton Hill",0,0
53779,Dunfermline Abbey from the South-West,0,0
53741,Edinburgh Castle from Johnston Terrace,0,0
53771,Bothwell Castle and Other Sketches,0,0
53790,Stirling Castle and Highland Mountains from the Ladies' Rock,0,0
53803,Stirling Castle; and Two Small Sketches of Loch Fyne,0,0
53801,Stirling Old Bridge and Castle; and Greenock from the Clyde,0,0
53767,St Anthony's Chapel with Edinburgh Castle in the Distance,0,0
53817,Loch Lomond and Ben Lomond from Luss,0,0
53755,Edinburgh from Near St Anthony's Chapel,0,0
53737,"Lochleven Castle, Kinross; and the Continuation of a Sketch of Glasgow Cathedral",0,0
53763,"Edinburgh, from St Anthony's Chapel",0,0
53808,"Duniquoich Hill, Inveraray; and Carrick Castle, Loch Goil",0,0
53786,The Old Nave of Dunfermline Abbey Church,0,0
53802,Carse of Stirling with Cambuskenneth Abbey and the Old and New Bridges,0,0
53770,"?The Bank of Scotland Headquarters, Edinburgh",0,0
53784,Dunfermline Abbey Church and Monastery Looking East,0,0
53742,"Stewart Monument, Calton Hill; and Castle Campbell, Dollar",0,0
53812,Views on Loch Fyne,0,0
53778,Dunfermline Abbey,0,0
53826,"View Down Loch Katrine From the East End; and Sketches of East Tarbert, Kintyre",0,0
53738,"Castle Campbell, Dollar",0,0
53759,"The Nelson Monument, Calton Hill, Edinburgh",0,0
53781,Dunfermline Glen and Abbey,0,0
53747,"View of Edinburgh, from the Stewart Monument",0,0
53811,Sketches of Inveraray and Loch Fyne,0,0
53819,Looking East Along Loch Katrine,0,0
53835,"Coire nan Uriskin, Loch Katrine",0,0
53752,"View from St Anthony's Chapel, Holyrood Park, Edinburgh",0,0
53754,Edinburgh from Near St Anthony's Chapel,0,0
53800,Stirling from Abbey Craig; and Ben Lomond from Stirling,0,0
53831,"East Loch Tarbert; West Loch Tarbert; and a Castle, Possibly Dunderave",0,0
53799,Stirling From Abbey Craig,0,0
53806,Loch Long,0,0
53807,The Junctions of Loch Long and Loch Goil From Loch Long with Carrick Castle,0,0
53749,"The Firth of Forth from Calton Hill, Edinburgh",0,0
53805,Greenock,0,0
53772,Two Views; and Inscriptions,0,0
53757,Edinburgh Castle from the Slopes of Arthur's Seat,0,0
53768,"Edinburgh from St Anthony's Chapel, with Holyrood and Calton Hill",0,0
53788,Stirling Castle from the Esplanade,0,0
53743,"View of Princes Street, with the Stewart Monument from Calton Hill",0,0
53739,"?Buildings on Calton Hill, Edinburgh",0,0
53746,"The Royal Observatory and Nelson's Monument; and Edinburgh, from the Stewart Monument",0,0
53795,"Loch Scavaig from the North; Broadford Bay, Skye; and Cambuskenneth Abbey",0,0
53745,Edinburgh from Calton Hill with the Stewart and Playfair Monuments,0,0
53744,Edinburgh from Calton Hill with the Stewart and Playfair Monuments,0,0
53782,Dunfermline Abbey from the Glen to the South-West,0,0
53823,"The East End of Loch Katrine With the Landing, Ben Venue and Coir-nan-Uriskin",0,0
53814,"Corriearklet, Loch Arklet",0,0
53813,Ben Lomond from Inveruglas,0,0
53773,"Queensferry, Firth of Forth",0,0
53740,"Buildings on Calton Hill, Edinburgh",0,0
53820,Ben Venue From the Water at the East End of Loch Katrine,0,0
53776,The Frater Hall of Dunfermline Abbey,0,0
53750,View of Edinburgh from Calton Hill,0,0
53836,Loch Katrine with Ellen's Isle and Ben A'an,0,0
53824,View from the East End of Loch Katrine,0,0
53818,Loch Lomond from Luss or Tarbet,0,0
53787,Stirling: Holy Rude Parish Church and Mar's Works,0,0
53827,The Foot of Ben Venue from the East End of Loch Katrine,0,0
53804,Stirling Castle from Ladies' Rock with Ben Vorlich,0,0
53833,"Ben Venue From Across Loch Katrine; and the Lead Mine Near Ballygrant, Islay",0,0
53780,Dunfermline: Town Hall and Monastery,0,0
53789,Stirling Castle From the South,0,0
53816,Loch Katrine From Above Stronachlachar,0,0
53822,Ben Venue and the Achray Water From Loch Achray,0,0
53798,"Castle Rock and the Campsie Fells from Bridge of Allan, Stirling",0,0
53830,East Loch Tarbert; and ?Loch Katrine,0,0
53775,The Frater Hall of Dunfermline Abbey,0,0
53760,Calton Hill and Holyrood Palace from Near St Anthony's Chapel,0,0
53821,Ben Venue and the Trossachs From Loch Achray,0,0
53764,"Edinburgh North Bridge; and Continuation of Edinburgh, from St Anthony's Chapel",0,0
53793,Stirling Old Bridge,0,0
53756,Edinburgh Castle from the Slopes of Arthur's Seat,0,0
53829,Loch Achray with Ben Venue and Ben A'an,0,0
53828,"The Shore of a Loch, From the Water: Perhaps Loch Lomond",0,0
53792,Stirling Castle,0,0
53762,"St Anthony's Chapel, Edinburgh; and Buildings, ?Edinburgh",0,0
53777,Dunfermline Abbey from the South,0,0
53765,"North Bridge, Edinburgh",0,0
53751,View of Edinburgh from Calton Hill,0,0
53761,"St Anthony's Chapel, Edinburgh",0,0
53825,Landing Place at the East End of Loch Katrine,0,0
53797,Stirling,0,0
53785,Sketches of Dunfermline Abbey Church,0,0
53769,"Edinburgh from St Anthony's Chapel, with Holyrood and Calton Hill",0,0
53766,"Edinburgh, from St Anthony's Chapel",0,0
53791,Distant Mountains,0,0
53796,Stirling from the North-East,0,0
53753,"View from St Anthony's Chapel, Edinburgh; and ?Dollar from Castle Campbell",0,0
53774,?North Queensferry or Skye,0,0
53809,"Inveraray Castle and Duniquoich Hill, Loch Fyne",0,0
53794,"Inveraray From Loch Fyne; and Cambuskenneth Abbey, Stirling",0,0
53783,Dunfermline Abbey Church,0,0
53834,"Coire nan Uriskin, Loch Katrine",0,0
42617,A Colour Wash Underpainting,0,0
42597,"Studies of Sculptural Fragments and Reliefs from the Vatican Museums, Including an Ash Urn and the Funerary Altar of C. Clodius Apollinaris and C. Clodius Primitivus",0,0
42561,"Studies of Sculptural Fragments from the Vatican Museums, Including a Statue of Diana, a Sculpture of a Sleeping Eros, and a Relief of Wrestlers",0,0
42595,"Five Sketches of the Aqueduct of Nero, Rome",0,0
42571,"Studies of Sculptural Fragments from the Sala del Fauno and the Sala del Galata of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42567,"Studies of Sculptural Fragments from the Salone of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42620,Drawing,0,0
42600,"Piazza del Popolo, Rome, Looking towards the Porta del Popolo; and a View of Lake Nemi",0,0
42569,"Studies of Sculptural Fragments from the Sala di Fauno of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42603,An Italianate Landscape Sketch,0,0
42557,"Studies of Sculptural Fragments from the Vatican Museums, Including the Medea Sarcophagus and a Selection of Vases from the Galleria dei Candelabri",0,0
42566,"Studies of Sculptural Fragments from the Sala dei Filosofi and the Salone of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42618,A Colour Wash Underpainting,0,0
42610,Venice: San Giorgio Maggiore - Early Morning,0,0
42619,Drawing,0,0
42606,Studies of Monks; and Inscriptions of Italian Phrases and Addresses in Rome,0,0
42568,"Studies of Sculptural Fragments from the Sala di Fauno of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42598,View of Rome from Trinità dei Monti,0,0
42587,Part of the Sarcophagus of Scipio Barbatus from the Vatican Museums,0,0
42611,Venice: Looking East towards San Pietro di Castello - Early Morning,0,0
42653,Two Views of Albano; Also Sketch of Three Female Figures,0,0
42559,"Studies of Sculptural Fragments from the Vatican Museums, Including Vases and one of the Barberini Candelabra",0,0
42570,"Studies of Sculptural Fragments from the Sala di Fauno of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42607,Lake Como,0,0
42604,Sailing Vessels,0,0
42602,Two Caricature Sketches of a Man; and a View of Lake Nemi from Genzano,0,0
42592,"Landscape sketches of Nemi, and Lake Nemi from Ariccia",0,0
42614,Venice: The Campanile of San Marco and the Doge's Palace,0,0
42609,Churches and Roofs of an Italian Town,0,0
42615,Street Scene,0,0
42608,On Lake Como,0,0
42612,"Venice: The Punta della Dogana, with the Zitelle in the Distance",0,0
42596,"Two Views below Cori, and the Pisco Montano at Terracina; and a Sketch of a Young Woman",0,0
42564,"Studies of Sculptural Fragments from the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42584,Studies of Italian Figures,0,0
42599,"The Quattro Fontane Crossroads, Rome, Looking towards the Church of San Carlino and the Quirinale Obelisk",0,0
42654,View of Albano from the Via Appia,0,0
42588,Study of an Architectural Detail,0,0
42558,"Studies of Sculptural Fragments from the Vatican Museums, Including Two Candelabra",0,0
42572,"Studies of Sculptural Fragments from the Sala del Fauno and Sala del Galata of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
42652,View of Albano from the Amphitheatre; and Sketch of a Decorated Tomb,0,0
42601,"The Vicolo Sterrata, Rome, with the Statue of Apollo in the gardens of the Palazzo Barberini; also a Man on a Donkey",0,0
42594,"Aqua Alexandrina, near the Porta Maggiore, Rome",0,0
42613,Boats,0,0
42560,"Studies of Sculptural Fragments from the Vatican Museums, Including Vases and Pillars from the Galleria dei Candelabri, and the Sarcophagus of the Rape of the Leucippides",-4,-0.15384615384615385
42565,"Studies of Sculptural Fragments from the Sala dei Filosofi of the Palazzo Nuovo in the Capitoline Museums, Rome",0,0
